"Latitude","Longitude","problem"
25.44674,81.600409,"Accident"
25.448337,81.600071,"Pothole"
25.444433,81.607239,"Pothole"
25.449782,81.608424,"Lightening"
25.447732,81.606213,"Pothole"
25.444433,81.607239,"Accident"
25.446335,81.607902,"Accident"
25.451657,81.607974,"Pothole"
25.451657,81.607974,"Accident"
25.452778,81.607676,"Lightening"
25.451177,81.607623,"Pothole"
25.451657,81.607974,"Accident"
25.451657,81.607974,"Lightening"
25.452043,81.606895,"Pothole"
25.451177,81.607623,"Pothole"
25.452778,81.607676,"Accident"
25.451657,81.607974,"Lightening"
25.451657,81.607974,"Lightening"
25.451657,81.607974,"Accident"
25.451657,81.607974,"Accident"
25.45251,81.606749,"Lightening"
25.452778,81.607676,"Pothole"
25.45251,81.606749,"Lightening"
25.45251,81.606749,"Accident"
25.451177,81.607623,"Lightening"
25.451657,81.607974,"Lightening"
25.451657,81.607974,"Pothole"
25.451657,81.607974,"Pothole"
25.451657,81.607974,"Pothole"
25.452043,81.606895,"Lightening"
25.451177,81.607623,"Pothole"
25.444845,81.603856,"Lightening"
25.447665,81.609015,"Accident"
25.452778,81.607676,"Pothole"
25.447235,81.604855,"Lightening"
25.447732,81.606213,"Pothole"
25.441687,81.609967,"Lightening"
25.441687,81.609967,"Lightening"
25.441311,81.610217,"Lightening"
25.4423,81.607002,"Lightening"
25.442652,81.609343,"Pothole"
25.441687,81.609967,"Pothole"
25.442652,81.609343,"Accident"
25.441311,81.610217,"Lightening"
25.441311,81.610217,"Pothole"
25.441687,81.609967,"Pothole"
25.442652,81.609343,"Accident"
25.443171,81.609075,"Pothole"
25.442652,81.609343,"Pothole"
25.441687,81.609967,"Pothole"
25.442652,81.609343,"Accident"
25.441311,81.610217,"Pothole"
25.443171,81.609075,"Accident"
25.441687,81.609967,"Pothole"
25.442029,81.608921,"Pothole"
25.442652,81.609343,"Accident"
25.45252,81.62113,"Pothole"
25.45252,81.62113,"Accident"
25.452887,81.62204,"Accident"
25.45252,81.62113,"Accident"
25.449979,81.622499,"Pothole"
25.451229,81.62366,"Lightening"
25.449979,81.622499,"Lightening"
25.448889,81.619994,"Lightening"
25.452163,81.618127,"Pothole"
25.452955,81.625894,"Lightening"
25.452163,81.618127,"Pothole"
25.452163,81.618127,"Lightening"
25.448889,81.619994,"Accident"
25.448889,81.619994,"Accident"
25.452163,81.618127,"Pothole"
25.443403,81.620783,"Lightening"
25.445963,81.611855,"Accident"
25.446212,81.613641,"Pothole"
25.443463,81.619411,"Lightening"
25.444399,81.618426,"Accident"
25.444873,81.611595,"Accident"
25.444399,81.618426,"Pothole"
25.446212,81.613641,"Accident"
25.444873,81.611595,"Pothole"
25.443463,81.619411,"Accident"
25.444873,81.611595,"Accident"
25.444573,81.612219,"Lightening"
25.444399,81.618426,"Accident"
25.444399,81.618426,"Accident"
25.443613,81.614695,"Pothole"
25.444399,81.618426,"Lightening"
25.443613,81.614695,"Lightening"
25.443613,81.614695,"Lightening"
25.445963,81.611855,"Pothole"
25.444887,81.619845,"Accident"
25.445963,81.611855,"Lightening"
25.443463,81.619411,"Accident"
25.445963,81.611855,"Accident"
25.445963,81.611855,"Pothole"
25.445963,81.611855,"Pothole"
25.443463,81.619411,"Lightening"
25.445963,81.611855,"Accident"
25.443613,81.614695,"Pothole"
25.447112,81.618183,"Accident"
25.447112,81.618183,"Pothole"
25.445959,81.622305,"Lightening"
25.445959,81.622305,"Pothole"
25.448199,81.620266,"Lightening"
25.44548,81.619756,"Accident"
25.44548,81.619756,"Pothole"
25.445918,81.61946,"Accident"
25.445959,81.622305,"Pothole"
25.445959,81.622305,"Lightening"
25.44548,81.619756,"Accident"
25.445042,81.620037,"Pothole"
25.445959,81.622305,"Pothole"
25.445959,81.622305,"Accident"
25.447026,81.620835,"Lightening"
25.445959,81.622305,"Accident"
25.445918,81.61946,"Lightening"
25.446599,81.620363,"Pothole"
25.447726,81.618575,"Lightening"
25.442407,81.618833,"Pothole"
25.442534,81.614555,"Pothole"
25.44364,81.617887,"Pothole"
25.442534,81.614555,"Accident"
25.442261,81.615284,"Accident"
25.442646,81.615124,"Lightening"
25.442534,81.614555,"Pothole"
25.442534,81.614555,"Lightening"
25.442534,81.614555,"Lightening"
25.442407,81.618833,"Accident"
25.442534,81.614555,"Pothole"
25.44364,81.617887,"Lightening"
25.442407,81.618833,"Pothole"
25.454966,81.623393,"Lightening"
25.45275,81.622857,"Lightening"
25.45275,81.622857,"Accident"
25.45275,81.622857,"Lightening"
25.45275,81.622857,"Pothole"
25.454966,81.623393,"Lightening"
25.456197,81.62222,"Accident"
25.455562,81.621557,"Pothole"
25.455562,81.621557,"Lightening"
25.454966,81.623393,"Lightening"
25.454271,81.622008,"Pothole"
25.454501,81.617109,"Accident"
25.455686,81.619145,"Lightening"
25.452642,81.617332,"Pothole"
25.456395,81.620032,"Pothole"
25.45209,81.615764,"Accident"
25.452675,81.613733,"Accident"
25.45527,81.615555,"Lightening"
25.452675,81.613733,"Lightening"
25.455686,81.619145,"Accident"
25.454501,81.617109,"Accident"
25.455686,81.619145,"Pothole"
25.674533,81.633458,"Accident"
25.67019,81.633164,"Pothole"
25.674839,81.633391,"Pothole"
25.671401,81.629549,"Lightening"
25.67019,81.633164,"Lightening"
25.671817,81.635458,"Lightening"
25.677129,81.653503,"Accident"
25.678591,81.647445,"Accident"
25.671147,81.650535,"Pothole"
25.670786,81.651587,"Pothole"
25.671147,81.650535,"Pothole"
25.671676,81.652733,"Lightening"
25.671147,81.650535,"Lightening"
25.67089,81.645394,"Pothole"
25.669455,81.652601,"Accident"
25.666674,81.648743,"Accident"
25.670232,81.647392,"Accident"
25.6723,81.643016,"Lightening"
25.667403,81.628718,"Accident"
25.66623,81.62929,"Pothole"
25.667131,81.626242,"Pothole"
25.660658,81.641615,"Pothole"
25.660658,81.641615,"Lightening"
25.660658,81.641615,"Accident"
25.66762,81.643424,"Pothole"
25.660658,81.641615,"Pothole"
25.66762,81.643424,"Pothole"
25.662077,81.634818,"Pothole"
25.662077,81.634818,"Accident"
25.662077,81.634818,"Pothole"
25.662077,81.634818,"Accident"
25.665206,81.639363,"Pothole"
25.66072,81.633684,"Lightening"
25.667468,81.633454,"Lightening"
25.668433,81.63608,"Pothole"
25.669829,81.634111,"Lightening"
25.670078,81.634877,"Pothole"
25.65729,81.633051,"Accident"
25.65729,81.633051,"Accident"
25.654151,81.63164,"Pothole"
25.654151,81.63164,"Pothole"
25.654151,81.63164,"Lightening"
25.655755,81.634342,"Lightening"
25.660199,81.636026,"Accident"
25.653525,81.612318,"Accident"
25.653525,81.612318,"Pothole"
25.658813,81.611558,"Lightening"
25.662726,81.622802,"Accident"
25.662726,81.622802,"Lightening"
25.668111,81.627354,"Pothole"
25.667339,81.622998,"Lightening"
25.656619,81.6191,"Accident"
25.660308,81.625007,"Accident"
25.659002,81.617032,"Lightening"
25.656619,81.6191,"Pothole"
25.656619,81.6191,"Lightening"
25.656107,81.611486,"Accident"
25.653303,81.614804,"Pothole"
25.658006,81.615058,"Lightening"
25.653303,81.614804,"Lightening"
25.65579,81.62325,"Accident"
25.656107,81.611486,"Lightening"
25.65579,81.62325,"Lightening"
25.658006,81.615058,"Accident"
25.660392,81.627547,"Pothole"
25.658545,81.63042,"Pothole"
25.645894,81.639953,"Lightening"
25.646675,81.63871,"Accident"
25.64638,81.63554,"Pothole"
25.64638,81.63554,"Pothole"
25.64638,81.63554,"Lightening"
25.64638,81.63554,"Lightening"
25.64638,81.63554,"Pothole"
25.64638,81.63554,"Lightening"
25.644702,81.631373,"Lightening"
25.647708,81.637491,"Pothole"
25.647071,81.639866,"Pothole"
25.645482,81.63677,"Pothole"
25.647708,81.637491,"Pothole"
25.64379,81.627612,"Pothole"
25.645136,81.633949,"Pothole"
25.646332,81.627326,"Accident"
25.644266,81.628645,"Pothole"
25.649355,81.636576,"Lightening"
25.649355,81.636576,"Accident"
25.649355,81.636576,"Pothole"
25.653402,81.638012,"Pothole"
25.650393,81.632634,"Lightening"
25.650393,81.632634,"Accident"
25.650393,81.632634,"Lightening"
25.649777,81.629895,"Lightening"
25.65126,81.627652,"Lightening"
25.652125,81.622397,"Pothole"
25.65126,81.627652,"Pothole"
25.648742,81.629722,"Pothole"
25.648742,81.629722,"Lightening"
25.650725,81.62491,"Pothole"
25.64552,81.623714,"Accident"
25.644858,81.615334,"Pothole"
25.64552,81.623714,"Pothole"
25.644573,81.61888,"Pothole"
25.642811,81.636514,"Accident"
25.642811,81.636514,"Accident"
25.639669,81.624893,"Lightening"
25.640159,81.627665,"Accident"
25.63914,81.632771,"Accident"
25.639213,81.626204,"Lightening"
25.639213,81.626204,"Lightening"
25.640159,81.627665,"Pothole"
25.641847,81.635189,"Lightening"
25.637547,81.629147,"Pothole"
25.640225,81.622551,"Accident"
25.639669,81.624893,"Pothole"
25.63383,81.63079,"Pothole"
25.639484,81.628694,"Accident"
25.639213,81.626204,"Lightening"
25.642987,81.625059,"Lightening"
25.642987,81.625059,"Accident"
25.643521,81.623201,"Lightening"
25.650364,81.613678,"Accident"
25.649333,81.62057,"Pothole"
25.649457,81.622595,"Accident"
25.649457,81.622595,"Lightening"
25.650364,81.613678,"Lightening"
25.638823,81.617002,"Lightening"
25.63175,81.628176,"Lightening"
25.633656,81.621554,"Lightening"
25.633656,81.621554,"Pothole"
25.633656,81.621554,"Pothole"
25.633656,81.621554,"Lightening"
25.631916,81.623106,"Lightening"
25.63175,81.628176,"Accident"
25.63175,81.628176,"Accident"
25.63175,81.628176,"Accident"
25.63175,81.628176,"Accident"
25.63175,81.628176,"Pothole"
25.638933,81.626045,"Pothole"
25.634345,81.616834,"Lightening"
25.628758,81.618416,"Lightening"
25.62871,81.620277,"Accident"
25.62871,81.620277,"Accident"
25.422971,81.803338,"Pothole"
25.422053,81.800421,"Accident"
25.41978,81.793873,"Accident"
25.41972,81.798418,"Lightening"
25.41978,81.793873,"Accident"
25.420295,81.800995,"Pothole"
25.41972,81.798418,"Pothole"
25.41978,81.793873,"Accident"
25.41978,81.793873,"Lightening"
25.422269,81.803095,"Pothole"
25.423676,81.801112,"Accident"
25.422269,81.803095,"Accident"
25.422053,81.800421,"Lightening"
25.422053,81.800421,"Accident"
25.422053,81.800421,"Pothole"
25.420394,81.798345,"Lightening"
25.422269,81.803095,"Accident"
25.422269,81.803095,"Accident"
25.422269,81.803095,"Pothole"
25.418061,81.794898,"Pothole"
25.418934,81.797816,"Accident"
25.418654,81.793548,"Accident"
25.418934,81.797816,"Pothole"
25.419022,81.794805,"Pothole"
25.418934,81.797816,"Accident"
25.418935,81.796567,"Lightening"
25.41716,81.793245,"Accident"
25.417779,81.793128,"Lightening"
25.417779,81.793128,"Pothole"
25.426469,81.791428,"Accident"
25.428766,81.79885,"Accident"
25.426769,81.798541,"Accident"
25.429591,81.795869,"Lightening"
25.427493,81.796616,"Pothole"
25.428766,81.79885,"Lightening"
25.429124,81.793335,"Lightening"
25.428766,81.79885,"Pothole"
25.425604,81.79909,"Pothole"
25.426769,81.798541,"Pothole"
25.425604,81.79909,"Accident"
25.426443,81.796862,"Lightening"
25.425604,81.79909,"Pothole"
25.428766,81.79885,"Lightening"
25.427811,81.798552,"Lightening"
25.426736,81.793711,"Accident"
25.425604,81.79909,"Pothole"
25.430437,81.798773,"Accident"
25.425604,81.79909,"Lightening"
25.425604,81.79909,"Pothole"
25.425604,81.79909,"Accident"
25.426769,81.798541,"Lightening"
25.427282,81.802685,"Pothole"
25.430437,81.798773,"Lightening"
25.427918,81.794336,"Pothole"
25.426769,81.798541,"Lightening"
25.426513,81.803287,"Pothole"
25.426469,81.791428,"Lightening"
25.428272,81.794826,"Lightening"
25.426078,81.794762,"Accident"
25.424582,81.798161,"Lightening"
25.427493,81.796616,"Pothole"
25.426443,81.796862,"Accident"
25.426469,81.791428,"Pothole"
25.427811,81.798552,"Accident"
25.431623,81.799925,"Pothole"
25.427282,81.802685,"Pothole"
25.431133,81.795313,"Accident"
25.429563,81.798338,"Pothole"
25.427811,81.798552,"Pothole"
25.426443,81.796862,"Pothole"
25.429821,81.797957,"Accident"
25.426443,81.796862,"Accident"
25.426513,81.803287,"Accident"
25.426028,81.802107,"Accident"
25.426443,81.796862,"Pothole"
25.426769,81.798541,"Accident"
25.426769,81.798541,"Accident"
25.426443,81.796862,"Accident"
25.426769,81.798541,"Accident"
25.426443,81.796862,"Lightening"
25.426769,81.798541,"Accident"
25.429821,81.797957,"Lightening"
25.429591,81.795869,"Accident"
25.431623,81.799925,"Accident"
25.428766,81.79885,"Lightening"
25.426513,81.803287,"Lightening"
25.429689,81.790434,"Accident"
25.429689,81.790434,"Pothole"
25.429689,81.790434,"Lightening"
25.424682,81.785067,"Pothole"
25.427147,81.78675,"Lightening"
25.427241,81.789969,"Accident"
25.429689,81.790434,"Lightening"
25.429689,81.790434,"Accident"
25.428079,81.78762,"Accident"
25.428079,81.78762,"Pothole"
25.428925,81.790479,"Lightening"
25.425808,81.789424,"Lightening"
25.431247,81.788222,"Accident"
25.429689,81.790434,"Lightening"
25.430582,81.805664,"Accident"
25.430952,81.796491,"Lightening"
25.430952,81.796491,"Accident"
25.429965,81.803448,"Lightening"
25.42967,81.802355,"Pothole"
25.432116,81.803799,"Lightening"
25.429553,81.800942,"Accident"
25.429553,81.800942,"Accident"
25.43169,81.797847,"Lightening"
25.425813,81.807604,"Lightening"
25.419774,81.805143,"Accident"
25.419774,81.805143,"Accident"
25.419774,81.805143,"Pothole"
25.421381,81.807445,"Accident"
25.422039,81.809164,"Pothole"
25.425813,81.807604,"Accident"
25.425813,81.807604,"Accident"
25.419924,81.804614,"Accident"
25.425813,81.807604,"Accident"
25.423412,81.807438,"Pothole"
25.424185,81.803405,"Lightening"
25.423297,81.808975,"Lightening"
25.420019,81.806809,"Accident"
25.423297,81.808975,"Accident"
25.427638,81.80623,"Lightening"
25.425922,81.810461,"Accident"
25.429956,81.808791,"Pothole"
25.427677,81.805312,"Pothole"
25.418317,81.808977,"Accident"
25.415804,81.809565,"Accident"
25.418317,81.808977,"Lightening"
25.416609,81.810348,"Pothole"
25.424251,81.818799,"Accident"
25.430161,81.81258,"Lightening"
25.429694,81.812619,"Accident"
25.427724,81.817908,"Pothole"
25.429694,81.812619,"Accident"
25.420064,81.813579,"Lightening"
25.422073,81.810186,"Lightening"
25.420993,81.811395,"Pothole"
25.420064,81.813579,"Accident"
25.423067,81.810981,"Pothole"
25.422065,81.819968,"Accident"
25.420064,81.813579,"Accident"
25.422073,81.810186,"Accident"
25.420993,81.811395,"Lightening"
25.420064,81.813579,"Accident"
25.427916,81.812907,"Lightening"
25.423067,81.810981,"Pothole"
25.413066,81.79928,"Lightening"
25.413195,81.791846,"Pothole"
25.41447,81.802353,"Pothole"
25.412834,81.783668,"Lightening"
25.413895,81.782354,"Pothole"
25.41397,81.792162,"Lightening"
25.413066,81.79928,"Pothole"
25.418858,81.805265,"Accident"
25.415893,81.800055,"Pothole"
25.417227,81.799232,"Pothole"
25.413348,81.805188,"Lightening"
25.411416,81.806728,"Pothole"
25.412652,81.805953,"Lightening"
25.411005,81.807112,"Accident"
25.411416,81.806728,"Pothole"
25.412652,81.805953,"Lightening"
25.408721,81.800159,"Lightening"
25.411416,81.806728,"Pothole"
25.410482,81.810913,"Accident"
25.412652,81.805953,"Lightening"
25.410482,81.810913,"Pothole"
25.408721,81.800159,"Lightening"
25.412834,81.813051,"Accident"
25.411854,81.813129,"Pothole"
25.409616,81.813155,"Lightening"
25.413398,81.812784,"Pothole"
25.412834,81.813051,"Accident"
25.413398,81.812784,"Accident"
25.410361,81.812976,"Accident"
25.409616,81.813155,"Pothole"
25.414667,81.814356,"Pothole"
25.414667,81.814356,"Lightening"
25.409616,81.813155,"Accident"
25.409296,81.804225,"Lightening"
25.412307,81.804079,"Lightening"
25.409296,81.804225,"Pothole"
25.409659,81.802037,"Pothole"
25.411949,81.797601,"Accident"
25.41122,81.802835,"Accident"
25.411949,81.797601,"Lightening"
25.410381,81.801061,"Pothole"
25.411949,81.797601,"Accident"
25.412289,81.782836,"Lightening"
25.403059,81.813803,"Lightening"
25.396519,81.798223,"Pothole"
25.396519,81.798223,"Accident"
25.396519,81.798223,"Pothole"
25.396519,81.798223,"Lightening"
25.405695,81.796696,"Accident"
25.407633,81.797412,"Pothole"
25.408239,81.796633,"Lightening"
25.40877,81.796774,"Accident"
25.405147,81.792735,"Pothole"
25.405503,81.793526,"Lightening"
25.395389,81.82029,"Accident"
25.429255,81.814282,"Pothole"
25.430116,81.81541,"Pothole"
25.430116,81.81541,"Pothole"
25.433612,81.820765,"Lightening"
25.434829,81.814405,"Pothole"
25.434687,81.807815,"Lightening"
25.40957,81.824017,"Lightening"
25.40957,81.824017,"Pothole"
25.418211,81.824417,"Accident"
25.40957,81.824017,"Lightening"
25.418792,81.821096,"Accident"
25.415819,81.822835,"Accident"
25.418211,81.824417,"Lightening"
25.418211,81.824417,"Lightening"
25.473847,81.965281,"Lightening"
25.473847,81.965281,"Lightening"
25.470094,81.955996,"Pothole"
25.473847,81.965281,"Accident"
25.473021,81.956977,"Pothole"
25.473847,81.965281,"Lightening"
25.459963,81.962551,"Lightening"
25.460941,81.963892,"Pothole"
25.462039,81.964116,"Accident"
25.462056,81.970804,"Accident"
25.460941,81.963892,"Lightening"
25.459963,81.962551,"Lightening"
25.462845,81.968698,"Lightening"
25.460941,81.963892,"Accident"
25.460941,81.963892,"Accident"
25.456239,81.953586,"Lightening"
25.457893,81.963772,"Lightening"
25.455366,81.958493,"Lightening"
25.455728,81.960506,"Accident"
25.455606,81.962963,"Accident"
25.457903,81.975805,"Pothole"
25.457903,81.975805,"Pothole"
25.454334,81.955347,"Pothole"
25.455571,81.953099,"Pothole"
25.455571,81.953099,"Accident"
25.457133,81.949416,"Lightening"
25.451342,81.960677,"Lightening"
25.451342,81.960677,"Accident"
25.45101,81.959146,"Lightening"
25.452482,81.960464,"Pothole"
25.451915,81.958651,"Accident"
25.451815,81.951801,"Accident"
25.451902,81.95454,"Accident"
25.451071,81.957052,"Pothole"
25.451352,81.962499,"Pothole"
25.451848,81.957733,"Lightening"
25.454085,81.959266,"Accident"
25.453166,81.957171,"Pothole"
25.453364,81.95387,"Pothole"
25.451352,81.962499,"Accident"
25.452113,81.965424,"Lightening"
25.456288,81.964534,"Accident"
25.457085,81.965591,"Lightening"
25.453758,81.961921,"Pothole"
25.453473,81.970915,"Pothole"
25.452918,81.967987,"Pothole"
25.456856,81.966453,"Lightening"
25.453304,81.966174,"Pothole"
25.456856,81.966453,"Accident"
25.452618,81.964061,"Accident"
25.448997,81.959177,"Pothole"
25.453399,81.947199,"Pothole"
25.448997,81.959177,"Pothole"
25.453107,81.949567,"Accident"
25.449421,81.946251,"Pothole"
25.449321,81.94434,"Pothole"
25.453602,81.949801,"Pothole"
25.453399,81.947199,"Pothole"
25.453399,81.947199,"Pothole"
25.454696,81.981484,"Lightening"
25.454735,81.97674,"Accident"
25.456903,81.980503,"Lightening"
25.456903,81.980503,"Lightening"
25.454735,81.97674,"Pothole"
25.454735,81.97674,"Pothole"
25.454735,81.97674,"Accident"
25.455424,81.981293,"Pothole"
25.462322,81.971854,"Pothole"
25.456371,81.982017,"Pothole"
25.454735,81.97674,"Pothole"
25.449662,81.988243,"Lightening"
25.450937,81.988044,"Lightening"
25.445539,81.988934,"Lightening"
25.445539,81.988934,"Accident"
25.450937,81.988044,"Pothole"
25.454678,81.983216,"Accident"
25.454678,81.983216,"Accident"
25.447323,81.988005,"Accident"
25.445539,81.988934,"Pothole"
25.44984,81.986207,"Accident"
25.454678,81.983216,"Accident"
25.452099,81.97464,"Accident"
25.450927,81.968875,"Pothole"
25.450579,81.96754,"Lightening"
25.450927,81.968875,"Lightening"
25.451121,81.969836,"Accident"
25.448092,81.968119,"Lightening"
25.451593,81.967344,"Lightening"
25.450927,81.968875,"Lightening"
25.457382,81.984547,"Lightening"
25.457681,82.001019,"Accident"
25.453839,81.985954,"Accident"
25.454954,81.989627,"Pothole"
25.454954,81.989627,"Lightening"
25.448345,81.971804,"Pothole"
25.449177,81.967591,"Pothole"
25.447368,81.968958,"Accident"
25.449024,81.972683,"Lightening"
25.447368,81.968958,"Lightening"
25.448651,81.970264,"Accident"
25.446152,81.966823,"Pothole"
25.448651,81.970264,"Accident"
25.45121,81.966296,"Lightening"
25.447253,81.965933,"Pothole"
25.447368,81.968958,"Lightening"
25.450677,81.974345,"Accident"
25.447388,81.974483,"Pothole"
25.450677,81.974345,"Lightening"
25.451349,81.973793,"Pothole"
25.449343,81.975268,"Accident"
25.449671,81.970987,"Accident"
25.451349,81.973793,"Pothole"
25.449671,81.970987,"Accident"
25.444803,81.973528,"Accident"
25.451349,81.973793,"Lightening"
25.4453,81.963674,"Lightening"
25.4453,81.963674,"Pothole"
25.4453,81.963674,"Accident"
25.440241,81.97075,"Pothole"
25.442379,81.970492,"Accident"
25.443926,81.974218,"Accident"
25.442379,81.970492,"Lightening"
25.4453,81.963674,"Lightening"
25.4453,81.963674,"Accident"
25.444444,81.971787,"Lightening"
25.4453,81.963674,"Accident"
25.442379,81.970492,"Accident"
25.4453,81.963674,"Lightening"
25.444135,81.96607,"Pothole"
25.43911,81.974575,"Pothole"
25.43993,81.974894,"Pothole"
25.481169,81.96279,"Pothole"
25.489745,81.728159,"Lightening"
25.490619,81.726046,"Lightening"
25.489745,81.728159,"Lightening"
25.486097,81.728339,"Accident"
25.48529,81.726125,"Accident"
25.488147,81.734612,"Pothole"
25.48529,81.726125,"Accident"
25.488147,81.734612,"Pothole"
25.484743,81.727598,"Pothole"
25.488186,81.725191,"Pothole"
25.485736,81.729401,"Pothole"
25.488147,81.734612,"Accident"
25.489745,81.728159,"Lightening"
25.488147,81.734612,"Lightening"
25.489745,81.728159,"Accident"
25.488147,81.734612,"Accident"
25.48824,81.730028,"Lightening"
25.49031,81.72676,"Lightening"
25.490045,81.727444,"Lightening"
25.48824,81.730028,"Lightening"
25.489346,81.730202,"Accident"
25.489346,81.730202,"Accident"
25.488186,81.725191,"Pothole"
25.489346,81.730202,"Accident"
25.485736,81.729401,"Pothole"
25.48529,81.726125,"Lightening"
25.48824,81.730028,"Lightening"
25.486687,81.730346,"Lightening"
25.48529,81.726125,"Lightening"
25.488186,81.725191,"Pothole"
25.490968,81.725782,"Lightening"
25.488186,81.725191,"Lightening"
25.500944,81.720707,"Accident"
25.499368,81.725187,"Lightening"
25.493603,81.713745,"Lightening"
25.492729,81.713416,"Accident"
25.496854,81.715833,"Lightening"
25.49661,81.712009,"Pothole"
25.496854,81.715833,"Lightening"
25.496854,81.715833,"Pothole"
25.496854,81.715833,"Pothole"
25.493809,81.718564,"Pothole"
25.49357,81.714183,"Accident"
25.496854,81.715833,"Pothole"
25.496854,81.715833,"Accident"
25.496854,81.715833,"Lightening"
25.493362,81.71277,"Lightening"
25.496854,81.715833,"Lightening"
25.496854,81.715833,"Accident"
25.496854,81.715833,"Accident"
25.496854,81.715833,"Pothole"
25.496854,81.715833,"Accident"
25.49701,81.712618,"Pothole"
25.498496,81.721482,"Pothole"
25.493982,81.715093,"Lightening"
25.49324,81.71936,"Accident"
25.498018,81.72125,"Lightening"
25.49324,81.71936,"Lightening"
25.49324,81.71936,"Accident"
25.49324,81.71936,"Accident"
25.491799,81.723926,"Pothole"
25.492269,81.722952,"Pothole"
25.491071,81.728765,"Accident"
25.492255,81.727173,"Accident"
25.491799,81.723926,"Accident"
25.489625,81.722841,"Pothole"
25.491643,81.728301,"Accident"
25.490279,81.724998,"Accident"
25.490279,81.724998,"Pothole"
25.491071,81.728765,"Pothole"
25.491071,81.728765,"Lightening"
25.492269,81.722952,"Accident"
25.491071,81.728765,"Lightening"
25.495363,81.725752,"Accident"
25.491799,81.723926,"Accident"
25.491071,81.728765,"Lightening"
25.495363,81.725752,"Lightening"
25.492255,81.727173,"Pothole"
25.492255,81.727173,"Accident"
25.491799,81.723926,"Accident"
25.491799,81.723926,"Accident"
25.491643,81.728301,"Pothole"
25.49022,81.72307,"Pothole"
25.492628,81.725341,"Lightening"
25.492269,81.722952,"Lightening"
25.490797,81.729494,"Lightening"
25.491799,81.723926,"Accident"
25.490797,81.729494,"Lightening"
25.492255,81.727173,"Accident"
25.494527,81.724443,"Lightening"
25.491643,81.728301,"Lightening"
25.491643,81.728301,"Pothole"
25.48985,81.733914,"Pothole"
25.489625,81.722841,"Accident"
25.484474,81.716663,"Pothole"
25.495646,81.710446,"Accident"
25.494757,81.711761,"Lightening"
25.484474,81.716663,"Accident"
25.495646,81.710446,"Pothole"
25.484474,81.716663,"Accident"
25.484474,81.716663,"Lightening"
25.484474,81.716663,"Pothole"
25.489735,81.71574,"Accident"
25.490339,81.718515,"Lightening"
25.496042,81.713,"Lightening"
25.496042,81.713,"Accident"
25.495406,81.708446,"Pothole"
25.484474,81.716663,"Pothole"
25.495406,81.708446,"Pothole"
25.484474,81.716663,"Lightening"
25.494277,81.708892,"Lightening"
25.495109,81.707201,"Pothole"
25.494342,81.710383,"Accident"
25.495406,81.708446,"Accident"
25.494342,81.710383,"Pothole"
25.484474,81.716663,"Pothole"
25.490339,81.718515,"Lightening"
25.494342,81.710383,"Pothole"
25.487451,81.70486,"Accident"
25.488923,81.712998,"Lightening"
25.488923,81.712998,"Accident"
25.483956,81.708671,"Lightening"
25.485038,81.713848,"Pothole"
25.49254,81.703834,"Lightening"
25.493475,81.707432,"Accident"
25.493192,81.704453,"Accident"
25.493056,81.707878,"Pothole"
25.493952,81.705131,"Accident"
25.496315,81.708503,"Accident"
25.502244,81.717741,"Accident"
25.502939,81.713279,"Lightening"
25.49819,81.708101,"Pothole"
25.497179,81.709871,"Lightening"
25.497179,81.709871,"Pothole"
25.499319,81.71358,"Lightening"
25.49582,81.706101,"Pothole"
25.501722,81.709264,"Lightening"
25.500217,81.703928,"Accident"
25.49582,81.706101,"Pothole"
25.468869,81.710569,"Accident"
25.468377,81.712071,"Lightening"
25.468377,81.712071,"Pothole"
25.468377,81.712071,"Accident"
25.477137,81.710261,"Accident"
25.468656,81.7097,"Pothole"
25.468869,81.710569,"Accident"
25.468377,81.712071,"Accident"
25.468656,81.7097,"Accident"
25.475936,81.707152,"Accident"
25.475588,81.709947,"Pothole"
25.468656,81.7097,"Pothole"
25.468377,81.712071,"Accident"
25.468316,81.713579,"Pothole"
25.473267,81.714515,"Lightening"
25.468316,81.713579,"Lightening"
25.473845,81.711234,"Pothole"
25.468377,81.712071,"Accident"
25.473267,81.714515,"Pothole"
25.470329,81.718358,"Pothole"
25.470329,81.718358,"Lightening"
25.470329,81.718358,"Accident"
25.470329,81.718358,"Lightening"
25.470329,81.718358,"Accident"
25.470329,81.718358,"Pothole"
25.469915,81.712175,"Lightening"
25.470329,81.718358,"Lightening"
25.470329,81.718358,"Lightening"
25.469975,81.718998,"Lightening"
25.470329,81.718358,"Lightening"
25.470329,81.718358,"Pothole"
25.471812,81.722003,"Lightening"
25.471812,81.722003,"Lightening"
25.470329,81.718358,"Lightening"
25.469915,81.712175,"Accident"
25.470329,81.718358,"Accident"
25.469975,81.718998,"Pothole"
25.470329,81.718358,"Accident"
25.470934,81.71259,"Pothole"
25.470329,81.718358,"Pothole"
25.468793,81.713539,"Lightening"
25.46994,81.724106,"Pothole"
25.470329,81.718358,"Accident"
25.471762,81.712739,"Accident"
25.46994,81.724106,"Lightening"
25.46994,81.724106,"Accident"
25.470329,81.718358,"Accident"
25.471033,81.71872,"Accident"
25.470329,81.718358,"Lightening"
25.468793,81.713539,"Lightening"
25.479359,81.725087,"Lightening"
25.478352,81.722667,"Pothole"
25.478352,81.722667,"Pothole"
25.478352,81.722667,"Accident"
25.481436,81.720327,"Lightening"
25.479795,81.717152,"Lightening"
